SALE DATE,RECEIPT NO,ORDERTYPE NAME,ITEM NAME,CATEGORY NAME,COST PRICE,SELLING PRICE,ITEM QUANTITY,ITEM AMOUNT,TAX AMOUNT,LOCATION,EXPECTED_REVENUE,REVENUE_LEAKAGE,TOTAL_COST,TRUE_PROFIT,IS_DEFECT,IS_SYSTEM_ERROR,Sigma_Level,Yield,Defect_Count
2021-03-09,BL94,On Shop, T-shirt,Semi Formal,3159,3359,1,600,0,Bangalore,3359,2759,3159,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL94,On Shop, Chain,Accessories,2335,2535,1,600,0,Bangalore,2535,1935,2335,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL81,On Shop, Jeans - Lega,Casual Wear,5295,5495,1,1000,0,Hyderabad,5495,4495,5295,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL81,On Shop, Jeans - Zara,Casual Wear,14158,14358,1,900,0,Hyderabad,14358,13458,14158,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL80,On Shop, Jeans - Levis,Casual Wear,11350,11550,1,1100,0,Chennai,11550,10450,11350,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL82,On Shop, Jeans - Levis,Casual Wear,12713,12913,1,1100,0,Hyderabad,12913,11813,12713,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL80,On Shop, Jeans - Zara,Casual Wear,12519,12719,1,900,0,Chennai,12719,11819,12519,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL83,On Shop, Jeans - Lega,Casual Wear,1381,1581,1,1000,0,Hyderabad,1581,581,1381,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL83,On Shop, Jeans - Zara,Casual Wear,5537,5737,1,900,0,Chennai,5737,4837,5537,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL83,On Shop, Jeans - Denim,Casual Wear,9452,9652,1,900,0,Bangalore,9652,8752,9452,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL84,On Shop, Jeans - Levis,Casual Wear,13519,13719,1,1100,0,Chennai,13719,12619,13519,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL83,On Shop, Jeans - Levis,Casual Wear,13832,14032,1,1100,0,Hyderabad,14032,12932,13832,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL85,On Shop, Jeans - Lega,Casual Wear,15487,15687,1,1000,0,Chennai,15687,14687,15487,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL86,On Shop, Jeans - Denim,Casual Wear,7163,7363,1,900,0,Hyderabad,7363,6463,7163,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL86,On Shop, T-shirt,Semi Formal,4564,4764,1,600,0,Bangalore,4764,4164,4564,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL94,On Shop, Jeans - Levis,Casual Wear,18468,18668,1,1100,0,Chennai,18668,17568,18468,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL87,On Shop, Jeans - Denim,Casual Wear,1384,1584,1,900,0,Bangalore,1584,684,1384,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL88,On Shop, T-shirt,Semi Formal,2302,2502,1,600,0,Bangalore,2502,1902,2302,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL89,On Shop, Jeans - Zara,Casual Wear,16331,16531,1,900,0,Bangalore,16531,15631,16331,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL91,On Shop, T-shirt,Semi Formal,13356,13556,1,600,0,Hyderabad,13556,12956,13356,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL92,On Shop, T-shirt,Semi Formal,3574,3774,1,600,0,Chennai,3774,3174,3574,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL85,On Shop, Jeans - Levis,Casual Wear,8302,8502,1,1100,0,Hyderabad,8502,7402,8302,200,False,True,5.219016485455709,1.0,1
2021-03-09,BL93,On Shop, Jeans - Zara,Casual Wear,6281,6481,1,900,0,Chennai,6481,5581,6281,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL107,On Shop, Shirt - Arrow,Formal,14593,14793,1,14793,0,Chennai,14793,0,14593,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL108,On Shop, Chain,Accessories,3590,3790,1,3790,0,Hyderabad,3790,0,3590,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL110,On Shop, shirt,Formal,17260,17460,1,17460,0,Hyderabad,17460,0,17260,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL108,On Shop, Wallet,Accessories,11935,12135,1,12135,0,Chennai,12135,0,11935,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL109,On Shop, Jeans - Denim,Casual Wear,14760,14960,1,14960,0,Hyderabad,14960,0,14760,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL107,On Shop, T-shirt,Semi Formal,11836,12036,1,12036,0,Chennai,12036,0,11836,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL108,On Shop, Jeans - Levis,Casual Wear,8590,8790,1,8790,0,Hyderabad,8790,0,8590,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL107,On Shop, Jeans - Levis,Casual Wear,3102,3302,1,3302,0,Bangalore,3302,0,3102,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL101,On Shop, Jeans - Zara,Casual Wear,13860,14060,1,14060,0,Bangalore,14060,0,13860,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL106,On Shop, Jeans - Levis,Casual Wear,4269,4469,1,4469,0,Bangalore,4469,0,4269,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL106,On Shop, T-shirt,Semi Formal,7587,7787,1,7787,0,Bangalore,7787,0,7587,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL106,On Shop, T-shirt,Semi Formal,11554,11754,1,11754,0,Chennai,11754,0,11554,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL105,On Shop, Jeans - Zara,Casual Wear,16836,17036,1,17036,0,Hyderabad,17036,0,16836,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL104,On Shop, shirt,Formal,8318,8518,1,8518,0,Chennai,8518,0,8318,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL103,On Shop, Jeans - Zara,Casual Wear,10574,10774,1,10774,0,Bangalore,10774,0,10574,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL102,On Shop, T-shirt,Semi Formal,12237,12437,1,12437,0,Chennai,12437,0,12237,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL102,On Shop, T-shirt,Semi Formal,1578,1778,1,1778,0,Hyderabad,1778,0,1578,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL110,On Shop, T-shirt,Semi Formal,5940,6140,1,6140,0,Hyderabad,6140,0,5940,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL101,On Shop, Jeans - Levis,Casual Wear,14348,14548,1,14548,0,Bangalore,14548,0,14348,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL106,On Shop, Jeans - Denim,Casual Wear,7524,7724,1,7724,0,Bangalore,7724,0,7524,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL110,On Shop, Jeans - Levis,Casual Wear,8743,8943,1,8943,0,Bangalore,8943,0,8743,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL114,Online Order, Jeans - Zara,Casual Wear,11779,11979,1,11979,0,Chennai,11979,0,11779,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL110,On Shop, T-shirt,Semi Formal,13496,13696,1,13696,0,Chennai,13696,0,13496,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL101,On Shop, Jeans - Levis,Casual Wear,2029,2229,1,1100,0,Chennai,2229,1129,2029,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL121,On Shop, Jeans - Lega,Casual Wear,16756,16956,1,16956,0,Bangalore,16956,0,16756,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL121,On Shop, Wallet,Accessories,12127,12327,1,12327,0,Chennai,12327,0,12127,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL120,On Shop, Jeans - Lega,Casual Wear,14110,14310,1,14310,0,Bangalore,14310,0,14110,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL120,On Shop, Jeans - Lega,Casual Wear,16850,17050,1,17050,0,Chennai,17050,0,16850,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL119,On Shop, Jeans - Levis,Casual Wear,7961,8161,2,16322,0,Chennai,16322,0,15922,400,False,False,5.219016485455709,1.0,0
2021-03-10,BL119,On Shop, Chain,Accessories,14095,14295,1,14295,0,Bangalore,14295,0,14095,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL119,On Shop, Jeans - Zara,Casual Wear,7144,7344,1,7344,0,Chennai,7344,0,7144,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL118,On Shop, Shirt - Arrow,Formal,17642,17842,1,17842,0,Bangalore,17842,0,17642,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL117,On Shop, Jeans - Levis,Casual Wear,12315,12515,1,12515,0,Hyderabad,12515,0,12315,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL117,On Shop, Jeans - Lega,Casual Wear,6336,6536,1,6536,0,Chennai,6536,0,6336,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL116,On Shop, Jeans - Levis,Casual Wear,9894,10094,1,10094,0,Chennai,10094,0,9894,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL115,On Shop, T-shirt,Semi Formal,13338,13538,1,13538,0,Chennai,13538,0,13338,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL114,Online Order, Jeans - Levis,Casual Wear,3252,3452,2,6904,0,Hyderabad,6904,0,6504,400,False,False,5.219016485455709,1.0,0
2021-03-10,BL114,Online Order, Chain,Accessories,4368,4568,1,4568,0,Chennai,4568,0,4368,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL113,Online Order, Shirt - PE,Semi Formal,8780,8980,1,8980,0,Hyderabad,8980,0,8780,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL112,Online Order, T-shirt,Semi Formal,12934,13134,1,13134,0,Bangalore,13134,0,12934,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL111,Online Order, Jeans - Levis,Casual Wear,10431,10631,2,21262,0,Bangalore,21262,0,20862,400,False,False,5.219016485455709,1.0,0
2021-03-10,BL111,Online Order, Wallet,Accessories,6092,6292,1,6292,0,Hyderabad,6292,0,6092,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL111,Online Order, Jeans - Levis,Casual Wear,16627,16827,1,16827,0,Bangalore,16827,0,16627,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL110,On Shop, Jeans - Lega,Casual Wear,18761,18961,1,18961,0,Bangalore,18961,0,18761,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL110,On Shop, Wallet,Accessories,9539,9739,1,9739,0,Chennai,9739,0,9539,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL101,On Shop, Jeans - Zara,Casual Wear,17582,17782,1,900,0,Chennai,17782,16882,17582,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL110,Online Order, T-shirt,Semi Formal,2827,3027,1,3027,0,Hyderabad,3027,0,2827,200,False,False,5.219016485455709,1.0,0
2021-03-10,BL110,On Shop, T-shirt,Semi Formal,10815,11015,1,600,0,Bangalore,11015,10415,10815,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL102,On Shop, T-shirt,Semi Formal,5924,6124,1,600,0,Hyderabad,6124,5524,5924,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL102,On Shop, T-shirt,Semi Formal,5060,5260,1,600,0,Hyderabad,5260,4660,5060,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL103,On Shop, Jeans - Zara,Casual Wear,3130,3330,1,900,0,Chennai,3330,2430,3130,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL104,On Shop, shirt,Formal,16891,17091,1,850,0,Hyderabad,17091,16241,16891,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL105,On Shop, Jeans - Zara,Casual Wear,7198,7398,1,900,0,Bangalore,7398,6498,7198,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL106,On Shop, T-shirt,Semi Formal,10882,11082,1,600,0,Chennai,11082,10482,10882,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL110,On Shop, Jeans - Levis,Casual Wear,13805,14005,1,1100,0,Chennai,14005,12905,13805,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL106,On Shop, T-shirt,Semi Formal,8789,8989,1,600,0,Hyderabad,8989,8389,8789,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL106,On Shop, Jeans - Levis,Casual Wear,7020,7220,1,1100,0,Bangalore,7220,6120,7020,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL106,On Shop, Jeans - Denim,Casual Wear,16330,16530,1,900,0,Chennai,16530,15630,16330,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL107,On Shop, Jeans - Levis,Casual Wear,14211,14411,1,1100,0,Hyderabad,14411,13311,14211,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL107,On Shop, T-shirt,Semi Formal,3692,3892,1,600,0,Bangalore,3892,3292,3692,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL110,On Shop, T-shirt,Semi Formal,9339,9539,1,600,0,Chennai,9539,8939,9339,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL110,On Shop, shirt,Formal,16675,16875,1,850,0,Bangalore,16875,16025,16675,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL109,On Shop, Jeans - Denim,Casual Wear,3748,3948,1,900,0,Chennai,3948,3048,3748,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL108,On Shop, Wallet,Accessories,4038,4238,1,500,0,Bangalore,4238,3738,4038,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL108,On Shop, Jeans - Levis,Casual Wear,13900,14100,1,1100,0,Bangalore,14100,13000,13900,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL108,On Shop, Chain,Accessories,18499,18699,1,600,0,Chennai,18699,18099,18499,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL110,On Shop, Wallet,Accessories,3666,3866,1,500,0,Bangalore,3866,3366,3666,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL107,On Shop, Shirt - Arrow,Formal,9029,9229,1,1200,0,Chennai,9229,8029,9029,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL120,On Shop, Jeans - Lega,Casual Wear,892,1092,1,1000,0,Chennai,1092,92,892,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL117,On Shop, Jeans - Lega,Casual Wear,14235,14435,1,1000,0,Chennai,14435,13435,14235,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL110,On Shop, Jeans - Lega,Casual Wear,13446,13646,1,1000,0,Bangalore,13646,12646,13446,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL116,On Shop, Jeans - Levis,Casual Wear,13317,13517,1,1100,0,Chennai,13517,12417,13317,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL115,On Shop, T-shirt,Semi Formal,9029,9229,1,600,0,Bangalore,9229,8629,9029,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL114,Online Order, Chain,Accessories,13941,14141,1,600,0,Chennai,14141,13541,13941,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL118,On Shop, Shirt - Arrow,Formal,4355,4555,1,1200,0,Hyderabad,4555,3355,4355,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL119,On Shop, Jeans - Zara,Casual Wear,17840,18040,1,900,0,Chennai,18040,17140,17840,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL119,On Shop, Chain,Accessories,10755,10955,1,600,0,Chennai,10955,10355,10755,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL120,On Shop, Jeans - Lega,Casual Wear,3735,3935,1,1000,0,Chennai,3935,2935,3735,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL117,On Shop, Jeans - Levis,Casual Wear,7783,7983,1,1100,0,Bangalore,7983,6883,7783,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL121,On Shop, Jeans - Lega,Casual Wear,8382,8582,1,1000,0,Bangalore,8582,7582,8382,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL114,Online Order, Jeans - Zara,Casual Wear,12411,12611,1,900,0,Bangalore,12611,11711,12411,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL113,Online Order, Shirt - PE,Semi Formal,12940,13140,1,800,0,Bangalore,13140,12340,12940,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL112,Online Order, T-shirt,Semi Formal,7921,8121,1,600,0,Chennai,8121,7521,7921,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL111,Online Order, Wallet,Accessories,13390,13590,1,500,0,Bangalore,13590,13090,13390,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL111,Online Order, Jeans - Levis,Casual Wear,7188,7388,1,1100,0,Bangalore,7388,6288,7188,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL110,Online Order, T-shirt,Semi Formal,15880,16080,1,600,0,Chennai,16080,15480,15880,200,False,True,5.219016485455709,1.0,1
2021-03-10,BL121,On Shop, Wallet,Accessories,1926,2126,1,500,0,Chennai,2126,1626,1926,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL123,On Shop, T-shirt,Semi Formal,8893,9093,1,600,0,Hyderabad,9093,8493,8893,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL123,On Shop, Jeans - Lega,Casual Wear,15549,15749,1,1000,0,Chennai,15749,14749,15549,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL123,On Shop, Jeans - Denim,Casual Wear,4658,4858,1,900,0,Chennai,4858,3958,4658,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL136,On Shop, T-shirt,Semi Formal,9297,9497,1,600,0,Hyderabad,9497,8897,9297,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL127,On Shop, Chain,Accessories,3761,3961,1,600,0,Chennai,3961,3361,3761,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL124,On Shop, Jeans - Lega,Casual Wear,9509,9709,1,1000,0,Bangalore,9709,8709,9509,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL127,On Shop, Wallet,Accessories,9921,10121,1,800,0,Chennai,10121,9321,9921,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL127,On Shop, Jeans - Levis,Casual Wear,2220,2420,1,1100,0,Chennai,2420,1320,2220,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL128,Online Order, Jeans - Levis,Casual Wear,18557,18757,3,3300,0,Chennai,56271,52971,55671,600,False,True,5.219016485455709,1.0,1
2021-03-11,BL129,Online Order, shirt,Formal,16577,16777,1,850,0,Bangalore,16777,15927,16577,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL130,Online Order, Chain,Accessories,12709,12909,1,600,0,Bangalore,12909,12309,12709,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL131,On Shop, Jeans - Levis,Casual Wear,2385,2585,1,1100,0,Hyderabad,2585,1485,2385,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL131,On Shop, Jeans - Lega,Casual Wear,5928,6128,1,1000,0,Chennai,6128,5128,5928,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL132,On Shop, Jeans - Zara,Casual Wear,18671,18871,1,900,0,Chennai,18871,17971,18671,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL132,On Shop, Chain,Accessories,1799,1999,1,600,0,Hyderabad,1999,1399,1799,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL133,On Shop, Jeans - Zara,Casual Wear,6272,6472,1,900,0,Bangalore,6472,5572,6272,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL136,On Shop, Jeans - Zara,Casual Wear,10617,10817,1,900,0,Bangalore,10817,9917,10617,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL134,On Shop, T-shirt,Semi Formal,14083,14283,1,600,0,Bangalore,14283,13683,14083,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL135,On Shop, Jeans - Denim,Casual Wear,7381,7581,1,900,0,Hyderabad,7581,6681,7381,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL124,On Shop, T-shirt,Semi Formal,2385,2585,1,600,0,Bangalore,2585,1985,2385,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL130,Online Order, Chain,Accessories,13724,13924,1,600,0,Hyderabad,13924,13324,13724,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL127,On Shop, Wallet,Accessories,16569,16769,1,16769,0,Chennai,16769,0,16569,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL122,On Shop, Shirt - Arrow,Formal,5828,6028,1,6028,0,Chennai,6028,0,5828,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL122,On Shop, Shirt - Arrow,Formal,5925,6125,1,1200,0,Hyderabad,6125,4925,5925,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL122,On Shop, Shirt - Arrow,Formal,16913,17113,1,1200,0,Chennai,17113,15913,16913,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL138,On Shop, Jeans - Levis,Casual Wear,13435,13635,1,13635,0,Hyderabad,13635,0,13435,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL137,On Shop, Jeans - Levis,Casual Wear,9896,10096,2,20192,0,Chennai,20192,0,19792,400,False,False,5.219016485455709,1.0,0
2021-03-11,BL136,On Shop, Chain,Accessories,2347,2547,1,2547,0,Hyderabad,2547,0,2347,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL136,On Shop, T-shirt,Semi Formal,10074,10274,1,10274,0,Bangalore,10274,0,10074,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL135,On Shop, Jeans - Denim,Casual Wear,5238,5438,1,5438,0,Chennai,5438,0,5238,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL134,On Shop, T-shirt,Semi Formal,8513,8713,1,8713,0,Hyderabad,8713,0,8513,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL133,On Shop, Jeans - Zara,Casual Wear,14584,14784,1,14784,0,Bangalore,14784,0,14584,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL132,On Shop, Chain,Accessories,6274,6474,1,6474,0,Chennai,6474,0,6274,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL132,On Shop, Jeans - Zara,Casual Wear,15959,16159,1,16159,0,Hyderabad,16159,0,15959,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL131,On Shop, Jeans - Lega,Casual Wear,5991,6191,1,6191,0,Bangalore,6191,0,5991,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL131,On Shop, Jeans - Levis,Casual Wear,16408,16608,1,16608,0,Bangalore,16608,0,16408,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL130,Online Order, Chain,Accessories,18538,18738,1,18738,0,Chennai,18738,0,18538,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL130,Online Order, Chain,Accessories,7926,8126,1,8126,0,Hyderabad,8126,0,7926,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL129,Online Order, shirt,Formal,12033,12233,1,12233,0,Chennai,12233,0,12033,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL128,Online Order, Jeans - Levis,Casual Wear,14141,14341,3,43023,0,Bangalore,43023,0,42423,600,False,False,5.219016485455709,1.0,0
2021-03-11,BL127,On Shop, Chain,Accessories,18512,18712,1,18712,0,Bangalore,18712,0,18512,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL127,On Shop, Jeans - Levis,Casual Wear,14100,14300,1,14300,0,Hyderabad,14300,0,14100,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL126,Online Order, Jeans - Zara,Casual Wear,13889,14089,2,28178,0,Chennai,28178,0,27778,400,False,False,5.219016485455709,1.0,0
2021-03-11,BL125,On Shop, Jeans - Levis,Casual Wear,12624,12824,2,25648,0,Hyderabad,25648,0,25248,400,False,False,5.219016485455709,1.0,0
2021-03-11,BL125,On Shop, Jeans - Zara,Casual Wear,11413,11613,2,23226,0,Chennai,23226,0,22826,400,False,False,5.219016485455709,1.0,0
2021-03-11,BL124,On Shop, Jeans - Lega,Casual Wear,6449,6649,1,6649,0,Chennai,6649,0,6449,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL124,On Shop, T-shirt,Semi Formal,15653,15853,1,15853,0,Chennai,15853,0,15653,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL123,On Shop, T-shirt,Semi Formal,9369,9569,1,9569,0,Hyderabad,9569,0,9369,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL123,On Shop, Jeans - Lega,Casual Wear,10123,10323,1,10323,0,Hyderabad,10323,0,10123,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL123,On Shop, Jeans - Denim,Casual Wear,918,1118,1,1118,0,Bangalore,1118,0,918,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL122,On Shop, Shirt - Arrow,Formal,16759,16959,1,16959,0,Chennai,16959,0,16759,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL136,On Shop, Chain,Accessories,2950,3150,1,600,0,Bangalore,3150,2550,2950,200,False,True,5.219016485455709,1.0,1
2021-03-11,BL136,On Shop, Jeans - Zara,Casual Wear,13371,13571,1,13571,0,Hyderabad,13571,0,13371,200,False,False,5.219016485455709,1.0,0
2021-03-11,BL138,On Shop, Jeans - Levis,Casual Wear,4904,5104,1,1100,0,Chennai,5104,4004,4904,200,False,True,5.219016485455709,1.0,1
2021-03-12,BL149,Online Order, Jeans - Levis,Casual Wear,15405,15605,1,15605,0,Bangalore,15605,0,15405,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL149,Online Order, T-shirt,Semi Formal,2871,3071,1,3071,0,Chennai,3071,0,2871,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL149,Online Order, Jeans - Zara,Casual Wear,5738,5938,1,5938,0,Chennai,5938,0,5738,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL150,Online Order, T-shirt,Semi Formal,10328,10528,1,10528,0,Chennai,10528,0,10328,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL151,On Shop, T-shirt,Semi Formal,9932,10132,1,10132,0,Chennai,10132,0,9932,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL152,On Shop, T-shirt,Semi Formal,1645,1845,1,1845,0,Chennai,1845,0,1645,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL153,On Shop, Wallet,Accessories,1752,1952,1,1952,0,Chennai,1952,0,1752,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL154,On Shop, T-shirt,Semi Formal,15988,16188,1,16188,0,Bangalore,16188,0,15988,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL155,On Shop, Jeans - Zara,Casual Wear,12345,12545,1,12545,0,Bangalore,12545,0,12345,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL155,On Shop, Shirt - Arrow,Formal,12981,13181,2,26362,0,Chennai,26362,0,25962,400,False,False,5.219016485455709,1.0,0
2021-03-12,BL148,On Shop, Chain,Accessories,11938,12138,1,12138,0,Chennai,12138,0,11938,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL139,On Shop, Jeans - Levis,Casual Wear,2146,2346,1,1100,0,Hyderabad,2346,1246,2146,200,False,True,5.219016485455709,1.0,1
2021-03-12,BL140,On Shop, T-shirt,Semi Formal,14204,14404,2,28808,0,Bangalore,28808,0,28408,400,False,False,5.219016485455709,1.0,0
2021-03-12,BL141,On Shop, Jeans - Levis,Casual Wear,16677,16877,1,16877,0,Hyderabad,16877,0,16677,200,False,False,5.219016485455709,1.0,0
2021-03-12,BL141,On Shop, Chain,Accessories,9913,10113,1,10113,0,Bangalore,10113,0,9913,200,False,False,5.219016485455709,1.0,0
